country,site_code,survey,indicator_full,indicator_condensed,survey_question_code,full_question,response_options
Philippines,BINDOY_,Sustainable Livelihoods,Collective Efficacy,Collective Efficacy,the_fishers_in_my_community_have_the_ability_to_sustainably_manage_our_fishery_so_that_we_can_benefit_from_it_long_into_the_future,The fishers in my community have the ability to sustainably manage our fishery so that we can benefit from it long into the future.,"1-10 scale of agreement with statement, 10 best"
Philippines,AYUNGON,Sustainable Livelihoods,Food Security,Food Security,since_the_implementation_of_coastal_and_fisheries_program_in_the_municipality_please_describe_the_state_in_term_of_food_availability_in_your_households_converted,"(31). Since the implementation of coastal and fisheries program in the municipality, please describe the state in terms of food availability in your household?","[ ] We always had enough food to feed everyone in the household	[ ] We sometimes did not have enough food to feed everyone in the household	[ ] We often did not have enough food to feed everyone in the household	[ ] Refuse to answer"
Philippines,CULASI_,Sustainable Livelihoods,Food Security,Food Security,since_the_implementation_of_coastal_and_fisheries_program_in_the_municipality_please_describe_the_state_in_terms_of_food_availability_in_your_households_converted,"Since the implementation of coastal and fisheries program in the municipality, please describe the state in term of food availability in your households?",We sometimes did not have enough food to feed everyone in the household; We always had enough food to feed everyone in the household; We often did not have enough food to feed everyone in the household; Refused to answer
Philippines,DAPACOR,Sustainable Livelihoods,Food Security,Food Security,since_the_implementation_of_coastal_and_fisheries_program_in_the_municipality_please_describe_the_state_in_terms_of_food_availability_in_your_households_converted,"Since the implementation of coastal and fisheries program in the municipality, please describe the state in term of food availability in your households?",We sometimes did not have enough food to feed everyone in the household; We always had enough food to feed everyone in the household; We often did not have enough food to feed everyone in the household; Refused to answer
Philippines,DCARMEN,Sustainable Livelihoods,Food Security,Food Security,since_the_implementation_of_coastal_and_fisheries_program_in_the_municipality_please_describe_the_state_in_terms_of_food_availability_in_your_households_converted,"Since the implementation of coastal and fisheries program in the municipality, please describe the state in term of food availability in your households?",We sometimes did not have enough food to feed everyone in the household; We always had enough food to feed everyone in the household; We often did not have enough food to feed everyone in the household; Refused to answer
Philippines,GUBATRA,Sustainable Livelihoods,Food Security,Food Security,since_the_implementation_of_coastal_and_fisheries_program_in_the_municipality_please_describe_the_state_in_terms_of_food_availability_in_your_households_converted,"Since the implementation of coastal and fisheries program in the municipality, please describe the state in term of food availability in your households?",We sometimes did not have enough food to feed everyone in the household; We always had enough food to feed everyone in the household; We often did not have enough food to feed everyone in the household; Refused to answer
Philippines,LIBERTA,Sustainable Livelihoods,Food Security,Food Security,since_the_implementation_of_coastal_and_fisheries_program_in_the_municipality_please_describe_the_state_in_terms_of_food_availability_in_your_households_converted,"Since the implementation of coastal and fisheries program in the municipality, please describe the state in term of food availability in your households?",We sometimes did not have enough food to feed everyone in the household; We always had enough food to feed everyone in the household; We often did not have enough food to feed everyone in the household; Refused to answer
Philippines,LOOCBAH,Sustainable Livelihoods,Food Security,Food Security,since_the_implementation_of_coastal_and_fisheries_program_in_the_municipality_please_describe_the_state_in_terms_of_food_availability_in_your_households_converted,"Since the implementation of coastal and fisheries program in the municipality, please describe the state in term of food availability in your households?",We sometimes did not have enough food to feed everyone in the household; We always had enough food to feed everyone in the household; We often did not have enough food to feed everyone in the household; Refused to answer
Philippines,LUBANG_,Sustainable Livelihoods,Food Security,Food Security,since_the_implementation_of_coastal_and_fisheries_program_in_the_municipality_please_describe_the_state_in_terms_of_food_availability_in_your_households_converted,"Since the implementation of coastal and fisheries program in the municipality, please describe the state in term of food availability in your households?",We sometimes did not have enough food to feed everyone in the household; We always had enough food to feed everyone in the household; We often did not have enough food to feed everyone in the household; Refused to answer
Philippines,MANJUYO,Sustainable Livelihoods,Food Security,Food Security,since_the_implementation_of_coastal_and_fisheries_program_in_the_municipality_please_describe_the_state_in_terms_of_food_availability_in_your_households_converted,"Since the implementation of coastal and fisheries program in the municipality, please describe the state in term of food availability in your households?",We sometimes did not have enough food to feed everyone in the household; We always had enough food to feed everyone in the household; We often did not have enough food to feed everyone in the household; Refused to answer
Philippines,MASINLO,Sustainable Livelihoods,Food Security,Food Security,since_the_implementation_of_coastal_and_fisheries_program_in_the_municipality_please_describe_the_state_in_terms_of_food_availability_in_your_households_converted,"Since the implementation of coastal and fisheries program in the municipality, please describe the state in term of food availability in your households?",We sometimes did not have enough food to feed everyone in the household; We always had enough food to feed everyone in the household; We often did not have enough food to feed everyone in the household; Refused to answer
Philippines,MERCEDE,Sustainable Livelihoods,Food Security,Food Security,since_the_implementation_of_coastal_and_fisheries_program_in_the_municipality_please_describe_the_state_in_terms_of_food_availability_in_your_households_converted,"Since the implementation of coastal and fisheries program in the municipality, please describe the state in term of food availability in your households?",We sometimes did not have enough food to feed everyone in the household; We always had enough food to feed everyone in the household; We often did not have enough food to feed everyone in the household; Refused to answer
Philippines,SCARLOS,Sustainable Livelihoods,Food Security,Food Security,since_the_implementation_of_coastal_and_fisheries_program_in_the_municipality_please_describe_the_state_in_terms_of_food_availability_in_your_households_converted,"Since the implementation of coastal and fisheries program in the municipality, please describe the state in term of food availability in your households?",We sometimes did not have enough food to feed everyone in the household; We always had enough food to feed everyone in the household; We often did not have enough food to feed everyone in the household; Refused to answer
Philippines,TAYASAN,Sustainable Livelihoods,Food Security,Food Security,since_the_implementation_of_coastal_and_fisheries_program_in_the_municipality_please_describe_the_state_in_terms_of_food_availability_in_your_households_converted,"Since the implementation of coastal and fisheries program in the municipality, please describe the state in term of food availability in your households?",We sometimes did not have enough food to feed everyone in the household; We always had enough food to feed everyone in the household; We often did not have enough food to feed everyone in the household; Refused to answer
Philippines,AYUNGON,Sustainable Livelihoods,Livelihood Stability,Livelihood Stability,it_is_not_difficult_for_myself_and_members_of_my_family_to_maintain_fishing_practices_is_needed_to_provide_for_the_home_converted,It is not difficult for myself and members of my family to maintain fishing practices is needed to provide for the home.,"[ ] Yes	[ ] No	[ ] No Answer"
Philippines,CULASI_,Sustainable Livelihoods,Livelihood Stability,Livelihood Stability,it_is_not_difficult_for_myself_and_members_of_my_family_to_maintain_fishing_practices_is_needed_to_provide_for_the_home_converted,It is not difficult for myself and members of my family to maintain fishing practices is needed to provide for the home.,"[ ] Yes	[ ] No	[ ] No Answer"
Philippines,DAPACOR,Sustainable Livelihoods,Livelihood Stability,Livelihood Stability,it_is_not_difficult_for_myself_and_members_of_my_family_to_maintain_fishing_practices_is_needed_to_provide_for_the_home_converted,It is not difficult for myself and members of my family to maintain fishing practices is needed to provide for the home.,"[ ] Yes	[ ] No	[ ] No Answer"
Philippines,DCARMEN,Sustainable Livelihoods,Livelihood Stability,Livelihood Stability,it_is_not_difficult_for_myself_and_members_of_my_family_to_maintain_fishing_practices_is_needed_to_provide_for_the_home_converted,It is not difficult for myself and members of my family to maintain fishing practices is needed to provide for the home.,"[ ] Yes	[ ] No	[ ] No Answer"
Philippines,GUBATRA,Sustainable Livelihoods,Livelihood Stability,Livelihood Stability,it_is_not_difficult_for_myself_and_members_of_my_family_to_maintain_fishing_practices_is_needed_to_provide_for_the_home_converted,It is not difficult for myself and members of my family to maintain fishing practices is needed to provide for the home.,"[ ] Yes	[ ] No	[ ] No Answer"
Philippines,LIBERTA,Sustainable Livelihoods,Livelihood Stability,Livelihood Stability,it_is_not_difficult_for_myself_and_members_of_my_family_to_maintain_fishing_practices_is_needed_to_provide_for_the_home_converted,It is not difficult for myself and members of my family to maintain fishing practices is needed to provide for the home.,"[ ] Yes	[ ] No	[ ] No Answer"
Philippines,LOOCBAH,Sustainable Livelihoods,Livelihood Stability,Livelihood Stability,it_is_not_difficult_for_myself_and_members_of_my_family_to_maintain_fishing_practices_is_needed_to_provide_for_the_home_converted,It is not difficult for myself and members of my family to maintain fishing practices is needed to provide for the home.,"[ ] Yes	[ ] No	[ ] No Answer"
Philippines,LUBANG_,Sustainable Livelihoods,Livelihood Stability,Livelihood Stability,it_is_not_difficult_for_myself_and_members_of_my_family_to_maintain_fishing_practices_is_needed_to_provide_for_the_home_converted,It is not difficult for myself and members of my family to maintain fishing practices is needed to provide for the home.,"[ ] Yes	[ ] No	[ ] No Answer"
Philippines,MANJUYO,Sustainable Livelihoods,Livelihood Stability,Livelihood Stability,it_is_not_difficult_for_myself_and_members_of_my_family_to_maintain_fishing_practices_is_needed_to_provide_for_the_home_converted,It is not difficult for myself and members of my family to maintain fishing practices is needed to provide for the home.,"[ ] Yes	[ ] No	[ ] No Answer"
Philippines,MASINLO,Sustainable Livelihoods,Livelihood Stability,Livelihood Stability,it_is_not_difficult_for_myself_and_members_of_my_family_to_maintain_fishing_practices_is_needed_to_provide_for_the_home_converted,It is not difficult for myself and members of my family to maintain fishing practices is needed to provide for the home.,"[ ] Yes	[ ] No	[ ] No Answer"
Philippines,MERCEDE,Sustainable Livelihoods,Livelihood Stability,Livelihood Stability,it_is_not_difficult_for_myself_and_members_of_my_family_to_maintain_fishing_practices_is_needed_to_provide_for_the_home_converted,It is not difficult for myself and members of my family to maintain fishing practices is needed to provide for the home.,"[ ] Yes	[ ] No	[ ] No Answer"
